date,open,high,low,last,expiration_code,created_at,symbol_csi,numericdeliverymonth,expirydate,lastprice,volume,oi,totalvolume,totaloi,marketname,exchange,contractsize,category,pointvalue,unadjustedclose
2005-04-01,124.45,125.05,123.7,124.5,K05,1150,OJ2,200505,20050510,124.5,1208,21547,1619,32824,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.5
2005-04-04,124.55,125.45,124.55,125.4,K05,1150,OJ2,200505,20050510,125.4,1476,21897,2384,33844,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.4
2005-04-05,125.95,126.0,124.5,125.1,K05,1150,OJ2,200505,20050510,125.1,1194,21823,1737,34036,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.1
2005-04-06,123.85,124.35,121.15,121.35,K05,1150,OJ2,200505,20050510,121.35,1847,20963,2998,33730,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.35
2005-04-07,121.05,122.25,118.85,121.55,K05,1150,OJ2,200505,20050510,121.55,5530,19419,8273,33334,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.55
2005-04-08,121.45,122.35,119.9,120.3,K05,1150,OJ2,200505,20050510,120.3,1662,18919,2530,32997,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.3
2005-04-11,119.45,120.85,118.65,118.75,K05,1150,OJ2,200505,20050510,118.75,2604,18467,3878,33353,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.75
2005-04-12,118.1,118.55,117.05,117.15,K05,1150,OJ2,200505,20050510,117.15,2470,17856,3847,33250,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.15
2005-04-13,116.55,119.8,115.95,118.25,K05,1150,OJ2,200505,20050510,118.25,2776,17375,4680,33079,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.25
2005-04-14,117.8,118.85,117.45,118.75,K05,1150,OJ2,200505,20050510,118.75,1969,16602,3837,33265,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.75
2005-04-15,119.35,119.65,118.55,119.45,K05,1150,OJ2,200505,20050510,119.45,1277,15717,2093,32675,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.45
2005-04-18,118.35,119.45,116.05,116.05,K05,1150,OJ2,200505,20050510,116.05,2395,14512,4579,32752,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.05
2005-04-19,116.15,116.45,114.4,116.35,K05,1150,OJ2,200505,20050510,116.35,3196,14025,6621,33596,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.35
2005-04-20,116.45,117.85,116.05,117.85,N05,1150,OJ2,200507,20050722,117.85,1133,14967,2382,32926,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.85
2005-04-21,118.0,119.35,117.75,118.75,N05,1150,OJ2,200507,20050722,118.75,4428,15690,8474,30643,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.75
2005-04-22,118.55,118.85,117.55,118.35,N05,1150,OJ2,200507,20050722,118.35,2273,17024,4645,30832,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.35
2005-04-25,119.2,120.65,118.5,120.4,N05,1150,OJ2,200507,20050722,120.4,2504,18572,4474,31361,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.4
2005-04-26,120.4,121.35,120.15,120.65,N05,1150,OJ2,200507,20050722,120.65,2989,20323,5740,31506,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.65
2005-04-27,120.85,121.1,119.7,119.85,N05,1150,OJ2,200507,20050722,119.85,1799,20838,3093,32114,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.85
2005-04-28,119.75,120.65,119.45,120.6,N05,1150,OJ2,200507,20050722,120.6,1708,21458,3601,32014,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.6
2005-04-29,121.05,121.05,119.25,119.35,N05,1150,OJ2,200507,20050722,119.35,1347,21331,6110,28856,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.35
2005-05-02,116.5,117.25,115.65,115.75,N05,1150,OJ2,200507,20050722,115.75,2965,20701,3574,28169,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,115.75
2005-05-03,115.35,118.45,115.35,118.0,N05,1150,OJ2,200507,20050722,118.0,1826,20720,2322,27895,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.0
2005-05-04,117.65,118.25,116.55,117.05,N05,1150,OJ2,200507,20050722,117.05,1031,20601,1724,27130,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.05
2005-05-05,117.05,118.15,117.05,117.35,N05,1150,OJ2,200507,20050722,117.35,549,20596,956,27154,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.35
2005-05-06,117.35,117.75,115.8,116.7,N05,1150,OJ2,200507,20050722,116.7,633,20632,993,27363,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.7
2005-05-09,116.75,117.75,114.65,114.75,N05,1150,OJ2,200507,20050722,114.75,1414,20490,1729,27206,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,114.75
2005-05-10,113.75,115.2,113.1,113.2,N05,1150,OJ2,200507,20050722,113.2,2679,19966,3069,26751,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,113.2
2005-05-11,113.55,115.45,113.35,114.95,N05,1150,OJ2,200507,20050722,114.95,2776,18920,3179,25705,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,114.95
2005-05-12,113.95,114.95,113.45,114.35,N05,1150,OJ2,200507,20050722,114.35,1000,18753,1076,25561,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,114.35
2005-05-13,114.05,114.65,113.55,114.15,N05,1150,OJ2,200507,20050722,114.15,790,18603,867,25427,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,114.15
2005-05-16,114.25,116.75,114.25,116.45,N05,1150,OJ2,200507,20050722,116.45,1367,18812,1702,25606,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.45
2005-05-17,116.35,116.55,115.05,115.5,N05,1150,OJ2,200507,20050722,115.5,1019,18679,1165,25523,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,115.5
2005-05-18,115.5,116.95,115.5,116.2,N05,1150,OJ2,200507,20050722,116.2,1011,18422,1149,25306,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.2
2005-05-19,116.35,117.7,116.05,117.55,N05,1150,OJ2,200507,20050722,117.55,1118,18174,1422,25086,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.55
2005-05-20,118.15,118.35,117.15,118.0,N05,1150,OJ2,200507,20050722,118.0,1455,18427,1922,25264,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.0
2005-05-23,118.0,118.15,116.8,117.75,N05,1150,OJ2,200507,20050722,117.75,930,18017,1151,24867,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.75
2005-05-24,117.95,118.25,116.95,118.2,N05,1150,OJ2,200507,20050722,118.2,783,18043,4544,25704,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.2
2005-05-25,118.1,118.75,117.75,118.4,N05,1150,OJ2,200507,20050722,118.4,1133,18083,1351,25722,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.4
2005-05-26,118.15,118.4,117.45,118.35,N05,1150,OJ2,200507,20050722,118.35,752,18079,888,25740,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.35
2005-05-27,118.25,118.5,117.6,118.5,N05,1150,OJ2,200507,20050722,118.5,1010,18365,1243,26161,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.5
2005-05-31,118.65,118.65,116.35,117.9,N05,1150,OJ2,200507,20050722,117.9,3215,17591,4759,26362,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.9
2005-06-01,117.7,118.45,116.65,118.05,N05,1150,OJ2,200507,20050722,118.05,1241,17835,1707,26775,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.05
2005-06-02,118.25,118.25,116.75,118.0,N05,1150,OJ2,200507,20050722,118.0,1488,17798,2109,26858,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.0
2005-06-03,117.55,118.05,117.05,117.4,N05,1150,OJ2,200507,20050722,117.4,1044,17571,2008,27261,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.4
2005-06-06,117.45,117.95,115.75,116.05,N05,1150,OJ2,200507,20050722,116.05,2350,16852,3481,27045,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.05
2005-06-07,115.9,117.1,115.1,116.0,N05,1150,OJ2,200507,20050722,116.0,2977,15672,5736,27452,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.0
2005-06-08,115.5,116.7,114.8,116.0,N05,1150,OJ2,200507,20050722,116.0,1891,15164,3112,27583,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.0
2005-06-09,116.25,119.75,115.75,118.9,N05,1150,OJ2,200507,20050722,118.9,3132,14763,4870,27834,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.9
2005-06-10,118.4,120.0,117.1,117.35,N05,1150,OJ2,200507,20050722,117.35,4174,14932,6975,29157,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.35
2005-06-13,116.25,117.15,115.9,116.05,N05,1150,OJ2,200507,20050722,116.05,3556,13042,6492,28951,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.05
2005-06-14,116.15,118.0,115.85,117.0,N05,1150,OJ2,200507,20050722,117.0,1648,12444,3022,28834,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.0
2005-06-15,117.35,117.65,116.25,117.35,N05,1150,OJ2,200507,20050722,117.35,1723,12084,2743,28985,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.35
2005-06-16,117.45,118.85,117.25,118.25,N05,1150,OJ2,200507,20050722,118.25,3540,10165,8183,29162,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.25
2005-06-17,118.45,118.8,118.05,118.55,U05,1150,OJ2,200509,20050912,118.55,1216,13838,2882,28448,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.55
2005-06-20,119.35,119.8,118.7,119.8,U05,1150,OJ2,200509,20050912,119.8,2682,14707,5151,28383,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.8
2005-06-21,119.6,120.45,118.95,119.55,U05,1150,OJ2,200509,20050912,119.55,3194,16196,6398,28185,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.55
2005-06-22,120.5,121.25,120.1,121.15,U05,1150,OJ2,200509,20050912,121.15,3366,17684,5595,29987,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.15
2005-06-23,120.85,121.6,120.35,121.5,U05,1150,OJ2,200509,20050912,121.5,1792,18798,3573,30881,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.5
2005-06-24,121.25,122.55,120.75,122.45,U05,1150,OJ2,200509,20050912,122.45,2418,19505,4371,31034,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,122.45
2005-06-27,122.35,122.85,122.05,122.35,U05,1150,OJ2,200509,20050912,122.35,1492,19748,2937,30417,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,122.35
2005-06-28,122.85,123.85,122.25,123.4,U05,1150,OJ2,200509,20050912,123.4,2091,20423,3160,30586,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.4
2005-06-29,124.1,124.35,122.7,122.9,U05,1150,OJ2,200509,20050912,122.9,2455,21264,5662,29565,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,122.9
2005-06-30,121.35,121.95,119.65,120.3,U05,1150,OJ2,200509,20050912,120.3,3680,20970,4746,28668,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.3
2005-07-01,120.85,121.75,120.45,121.3,U05,1150,OJ2,200509,20050912,121.3,1707,21148,1992,28652,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.3
2005-07-05,121.75,127.8,121.75,126.4,U05,1150,OJ2,200509,20050912,126.4,5657,23457,6112,30866,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.4
2005-07-06,126.75,126.95,124.55,124.65,U05,1150,OJ2,200509,20050912,124.65,3587,24126,4221,31484,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.65
2005-07-07,124.5,129.25,124.2,127.55,U05,1150,OJ2,200509,20050912,127.55,4343,25235,6126,33272,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.55
2005-07-08,125.75,126.55,122.95,123.3,U05,1150,OJ2,200509,20050912,123.3,2875,24878,3383,32860,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.3
2005-07-11,123.3,126.85,123.3,126.85,U05,1150,OJ2,200509,20050912,126.85,1963,24904,3146,33562,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.85
2005-07-12,126.85,127.35,125.15,126.55,U05,1150,OJ2,200509,20050912,126.55,1499,25151,2095,34137,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.55
2005-07-13,123.85,125.35,123.65,124.3,U05,1150,OJ2,200509,20050912,124.3,1214,24850,1452,33897,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.3
2005-07-14,124.35,124.45,121.55,121.65,U05,1150,OJ2,200509,20050912,121.65,2456,24608,3529,34130,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.65
2005-07-15,120.95,121.5,117.9,120.85,U05,1150,OJ2,200509,20050912,120.85,7150,22691,9665,32842,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.85
2005-07-18,120.15,120.85,119.15,119.3,U05,1150,OJ2,200509,20050912,119.3,1192,22366,1709,32514,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.3
2005-07-19,119.35,121.35,119.35,120.1,U05,1150,OJ2,200509,20050912,120.1,1012,22141,1183,32314,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.1
2005-07-20,119.9,120.05,118.5,118.5,U05,1150,OJ2,200509,20050912,118.5,1511,21950,1933,32129,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.5
2005-07-21,118.55,118.95,117.0,118.4,U05,1150,OJ2,200509,20050912,118.4,3007,21233,3965,31693,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.4
2005-07-22,118.55,119.15,118.45,119.05,U05,1150,OJ2,200509,20050912,119.05,917,21109,1237,31676,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.05
2005-07-25,119.35,119.35,117.05,118.35,U05,1150,OJ2,200509,20050912,118.35,1294,20815,1810,31579,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.35
2005-07-26,118.35,119.05,118.05,118.65,U05,1150,OJ2,200509,20050912,118.65,707,20723,986,31572,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.65
2005-07-27,118.45,119.15,118.35,119.0,U05,1150,OJ2,200509,20050912,119.0,728,20817,941,31718,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.0
2005-07-28,118.75,120.15,118.75,119.1,U05,1150,OJ2,200509,20050912,119.1,1124,20685,1531,31718,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.1
2005-07-29,118.9,120.1,118.65,118.75,U05,1150,OJ2,200509,20050912,118.75,2566,19908,4594,31844,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.75
2005-08-01,117.75,118.35,116.85,117.1,U05,1150,OJ2,200509,20050912,117.1,2953,19180,4135,31507,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.1
2005-08-02,116.2,116.55,115.85,116.0,U05,1150,OJ2,200509,20050912,116.0,1778,18797,2440,31191,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.0
2005-08-03,116.15,117.25,116.1,116.9,U05,1150,OJ2,200509,20050912,116.9,956,18748,1761,31493,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.9
2005-08-04,116.65,118.35,116.4,117.95,U05,1150,OJ2,200509,20050912,117.95,1045,18624,1661,31691,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.95
2005-08-05,117.85,119.75,117.85,118.8,U05,1150,OJ2,200509,20050912,118.8,1630,17940,2222,31348,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.8
2005-08-08,117.95,119.2,117.95,118.35,U05,1150,OJ2,200509,20050912,118.35,391,17903,664,31297,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.35
2005-08-09,118.45,118.45,111.85,112.45,U05,1150,OJ2,200509,20050912,112.45,3610,17740,4557,31364,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.45
2005-08-10,111.6,113.65,110.95,112.65,U05,1150,OJ2,200509,20050912,112.65,5092,17016,6963,31130,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.65
2005-08-11,111.65,112.15,111.25,111.35,U05,1150,OJ2,200509,20050912,111.35,2115,16579,3583,31083,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,111.35
2005-08-12,111.1,112.45,111.1,112.0,U05,1150,OJ2,200509,20050912,112.0,2355,15418,3692,30413,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.0
2005-08-15,111.4,114.65,111.05,111.75,U05,1150,OJ2,200509,20050912,111.75,2154,15012,3436,30405,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,111.75
2005-08-16,111.65,112.1,111.65,112.05,U05,1150,OJ2,200509,20050912,112.05,1950,14052,3380,30122,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.05
2005-08-17,111.65,113.55,111.65,112.8,U05,1150,OJ2,200509,20050912,112.8,1539,13489,2547,29916,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.8
2005-08-18,113.45,113.75,112.85,113.4,X05,1150,OJ2,200511,20051108,113.4,1195,14615,2750,30281,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,113.4
2005-08-19,112.9,113.3,108.4,110.35,X05,1150,OJ2,200511,20051108,110.35,2759,15322,7261,29240,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,110.35
2005-08-22,109.95,110.55,108.8,109.0,X05,1150,OJ2,200511,20051108,109.0,2263,15446,4846,28212,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,109.0
2005-08-23,107.75,108.25,106.0,106.45,X05,1150,OJ2,200511,20051108,106.45,4651,15110,8910,25948,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,106.45
2005-08-24,105.85,108.55,105.85,108.4,X05,1150,OJ2,200511,20051108,108.4,2997,15832,5744,25600,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,108.4
2005-08-25,106.95,109.15,106.95,107.8,X05,1150,OJ2,200511,20051108,107.8,2935,16867,6358,25707,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,107.8
2005-08-26,107.85,108.4,107.8,108.1,X05,1150,OJ2,200511,20051108,108.1,1567,17631,3004,25339,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,108.1
2005-08-29,108.15,110.2,108.1,109.8,X05,1150,OJ2,200511,20051108,109.8,1403,17829,2980,25322,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,109.8
2005-08-30,109.65,110.15,109.05,109.45,X05,1150,OJ2,200511,20051108,109.45,1815,18253,6421,24768,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,109.45
2005-08-31,109.25,111.15,109.05,109.5,X05,1150,OJ2,200511,20051108,109.5,1785,18656,2880,24402,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,109.5
2005-09-01,107.95,111.1,107.95,110.6,X05,1150,OJ2,200511,20051108,110.6,1800,18647,2444,23796,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,110.6
2005-09-02,110.25,111.7,110.25,110.45,X05,1150,OJ2,200511,20051108,110.45,1302,18681,1484,23696,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,110.45
2005-09-06,109.25,111.25,109.25,109.75,X05,1150,OJ2,200511,20051108,109.75,1010,18598,1171,23635,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,109.75
2005-09-07,109.8,110.65,109.05,109.55,X05,1150,OJ2,200511,20051108,109.55,889,18641,1098,23729,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,109.55
2005-09-08,109.05,109.05,107.85,108.25,X05,1150,OJ2,200511,20051108,108.25,1807,18698,1986,23893,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,108.25
2005-09-09,108.25,110.25,108.25,110.05,X05,1150,OJ2,200511,20051108,110.05,1754,18983,2038,24273,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,110.05
2005-09-12,110.25,112.5,110.15,112.15,X05,1150,OJ2,200511,20051108,112.15,2399,18435,2852,23761,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.15
2005-09-13,112.15,112.75,111.25,111.95,X05,1150,OJ2,200511,20051108,111.95,990,18300,1261,23649,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,111.95
2005-09-14,112.1,113.05,111.5,112.8,X05,1150,OJ2,200511,20051108,112.8,1000,18250,1171,23591,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.8
2005-09-15,112.9,113.1,112.5,112.6,X05,1150,OJ2,200511,20051108,112.6,644,18192,729,23572,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.6
2005-09-16,112.5,112.9,112.35,112.4,X05,1150,OJ2,200511,20051108,112.4,764,18036,949,23451,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,112.4
2005-09-19,112.55,115.65,112.55,115.25,X05,1150,OJ2,200511,20051108,115.25,2578,17913,3461,23650,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,115.25
2005-09-20,115.85,115.95,113.75,114.15,X05,1150,OJ2,200511,20051108,114.15,2579,17306,3934,23569,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,114.15
2005-09-21,114.4,115.15,114.05,114.75,X05,1150,OJ2,200511,20051108,114.75,1074,17296,1138,23529,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,114.75
2005-09-22,114.55,116.15,114.25,116.05,X05,1150,OJ2,200511,20051108,116.05,1245,17096,1613,23427,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,116.05
2005-09-23,116.45,117.15,115.0,117.05,X05,1150,OJ2,200511,20051108,117.05,1501,16818,2068,23361,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.05
2005-09-26,117.65,118.35,117.25,117.95,X05,1150,OJ2,200511,20051108,117.95,2493,16300,3524,23402,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,117.95
2005-09-27,117.45,119.25,117.45,118.85,X05,1150,OJ2,200511,20051108,118.85,2463,15925,2790,23204,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.85
2005-09-28,118.65,118.65,117.45,118.25,X05,1150,OJ2,200511,20051108,118.25,1111,15606,1193,22912,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.25
2005-09-29,117.75,119.35,117.05,118.9,X05,1150,OJ2,200511,20051108,118.9,2211,15756,3263,23583,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,118.9
2005-09-30,119.25,120.15,118.1,120.05,X05,1150,OJ2,200511,20051108,120.05,3912,14841,6681,24034,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.05
2005-10-03,120.25,122.25,120.25,122.05,X05,1150,OJ2,200511,20051108,122.05,3513,15005,4877,24747,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,122.05
2005-10-04,122.65,122.7,117.95,120.05,X05,1150,OJ2,200511,20051108,120.05,3007,15053,3508,25034,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.05
2005-10-05,119.55,121.5,118.55,121.25,X05,1150,OJ2,200511,20051108,121.25,2119,15544,3077,25932,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.25
2005-10-06,120.95,122.05,119.9,121.9,X05,1150,OJ2,200511,20051108,121.9,1649,15584,2351,26113,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.9
2005-10-07,121.95,122.1,120.85,121.6,X05,1150,OJ2,200511,20051108,121.6,1223,15548,2123,26346,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.6
2005-10-10,122.0,122.25,120.6,121.75,X05,1150,OJ2,200511,20051108,121.75,1294,15921,1959,27004,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.75
2005-10-11,121.7,121.75,118.35,119.35,X05,1150,OJ2,200511,20051108,119.35,2167,15719,3600,27553,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.35
2005-10-12,121.25,122.4,118.55,121.15,X05,1150,OJ2,200511,20051108,121.15,3072,14686,5682,27114,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.15
2005-10-13,121.45,122.05,120.0,121.75,X05,1150,OJ2,200511,20051108,121.75,1973,14105,3760,27143,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.75
