date,open,high,low,last,expiration_code,created_at,symbol_csi,numericdeliverymonth,expirydate,lastprice,volume,oi,totalvolume,totaloi,marketname,exchange,contractsize,category,pointvalue,unadjustedclose
2006-06-06,56.17,56.52,55.47,55.85,N06,1144,CT2,200607,20060707,55.85,13344,87151,24480,176991,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.85
2006-06-07,56.07,56.54,55.88,56.09,N06,1144,CT2,200607,20060707,56.09,17724,80000,35790,176766,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,56.09
2006-06-08,56.02,57.12,55.87,56.79,N06,1144,CT2,200607,20060707,56.79,17421,75139,34116,178461,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,56.79
2006-06-09,57.02,57.45,56.57,56.58,Z06,1144,CT2,200612,20061206,56.58,13246,80854,29876,178411,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,56.58
2006-06-12,56.89,57.64,56.88,57.22,Z06,1144,CT2,200612,20061206,57.22,23295,89875,50885,176537,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,57.22
2006-06-13,56.54,56.94,55.69,55.98,Z06,1144,CT2,200612,20061206,55.98,22355,98592,49147,176555,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.98
2006-06-14,56.15,56.99,55.89,55.9,Z06,1144,CT2,200612,20061206,55.9,9552,100318,19827,176154,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.9
2006-06-15,56.19,56.34,55.69,56.12,Z06,1144,CT2,200612,20061206,56.12,13293,103916,28339,173670,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,56.12
2006-06-16,55.84,56.19,55.04,56.14,Z06,1144,CT2,200612,20061206,56.14,14196,105416,27333,169300,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,56.14
2006-06-19,55.64,55.84,55.14,55.17,Z06,1144,CT2,200612,20061206,55.17,7276,106110,15802,168694,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.17
2006-06-20,54.94,55.94,54.94,55.46,Z06,1144,CT2,200612,20061206,55.46,10792,108170,22474,166340,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.46
2006-06-21,55.59,55.79,55.09,55.24,Z06,1144,CT2,200612,20061206,55.24,9193,110778,18393,165241,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.24
2006-06-22,55.12,55.32,53.34,53.42,Z06,1144,CT2,200612,20061206,53.42,25274,116236,47014,164680,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.42
2006-06-23,52.89,53.68,51.94,52.02,Z06,1144,CT2,200612,20061206,52.02,20821,121993,37443,162110,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.02
2006-06-26,52.44,52.79,51.39,51.9,Z06,1144,CT2,200612,20061206,51.9,17678,122096,23083,160798,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.9
2006-06-27,52.34,52.64,51.94,51.95,Z06,1144,CT2,200612,20061206,51.95,5520,121906,7250,159009,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.95
2006-06-28,52.24,52.73,52.14,52.64,Z06,1144,CT2,200612,20061206,52.64,5594,122636,7043,159636,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.64
2006-06-29,52.39,52.64,51.99,52.1,Z06,1144,CT2,200612,20061206,52.1,5995,123172,8602,160577,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.1
2006-06-30,51.49,52.64,51.49,52.6,Z06,1144,CT2,200612,20061206,52.6,18218,127127,28915,160069,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.6
2006-07-03,51.94,52.29,51.49,51.63,Z06,1144,CT2,200612,20061206,51.63,5428,127472,6656,160702,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.63
2006-07-05,51.88,52.19,51.49,51.9,Z06,1144,CT2,200612,20061206,51.9,5631,128304,7319,162107,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.9
2006-07-06,51.69,52.04,51.39,51.6,Z06,1144,CT2,200612,20061206,51.6,4120,128307,5534,162005,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.6
2006-07-07,51.44,51.59,49.64,50.32,Z06,1144,CT2,200612,20061206,50.32,17687,127973,20326,162098,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.32
2006-07-10,50.59,50.79,50.32,50.74,Z06,1144,CT2,200612,20061206,50.74,4244,127210,5206,161647,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.74
2006-07-11,50.89,51.29,50.79,51.09,Z06,1144,CT2,200612,20061206,51.09,4841,127035,5667,161544,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.09
2006-07-12,51.24,52.49,51.24,52.15,Z06,1144,CT2,200612,20061206,52.15,10198,125759,12721,161108,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.15
2006-07-13,51.75,51.94,51.34,51.45,Z06,1144,CT2,200612,20061206,51.45,4550,126006,5303,161195,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.45
2006-07-14,51.24,51.45,50.34,50.6,Z06,1144,CT2,200612,20061206,50.6,7940,125765,10463,161503,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.6
2006-07-17,50.54,51.64,50.46,51.2,Z06,1144,CT2,200612,20061206,51.2,4621,125601,5776,161522,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.2
2006-07-18,50.84,52.94,50.69,52.61,Z06,1144,CT2,200612,20061206,52.61,10965,125004,12900,161267,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.61
2006-07-19,52.94,53.59,52.7,53.14,Z06,1144,CT2,200612,20061206,53.14,8468,124606,10247,160951,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.14
2006-07-20,52.34,52.94,52.29,52.63,Z06,1144,CT2,200612,20061206,52.63,6238,124986,7325,161451,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.63
2006-07-21,52.44,54.04,52.3,53.9,Z06,1144,CT2,200612,20061206,53.9,9322,124477,11228,161655,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.9
2006-07-24,53.84,54.79,53.19,54.39,Z06,1144,CT2,200612,20061206,54.39,12633,123324,16254,161549,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,54.39
2006-07-25,53.94,54.29,53.14,53.62,Z06,1144,CT2,200612,20061206,53.62,9277,122856,11462,161696,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.62
2006-07-26,53.82,54.19,53.43,53.56,Z06,1144,CT2,200612,20061206,53.56,5274,122875,6658,162177,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.56
2006-07-27,53.24,53.84,53.24,53.84,Z06,1144,CT2,200612,20061206,53.84,3263,122788,4204,162254,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.84
2006-07-28,53.84,54.04,53.49,53.98,Z06,1144,CT2,200612,20061206,53.98,4380,122708,5897,162391,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.98
2006-07-31,53.74,53.98,52.72,53.72,Z06,1144,CT2,200612,20061206,53.72,10962,123556,13336,163583,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.72
2006-08-01,53.72,55.29,53.72,55.2,Z06,1144,CT2,200612,20061206,55.2,20088,123602,23493,164571,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.2
2006-08-02,55.09,55.24,54.69,55.13,Z06,1144,CT2,200612,20061206,55.13,8098,122700,9548,163720,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.13
2006-08-03,54.84,55.69,54.74,55.59,Z06,1144,CT2,200612,20061206,55.59,16006,121913,19036,163630,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.59
2006-08-04,55.44,55.59,54.19,54.72,Z06,1144,CT2,200612,20061206,54.72,7817,121566,8578,163290,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,54.72
2006-08-07,55.04,56.19,55.04,55.32,Z06,1144,CT2,200612,20061206,55.32,14691,120523,17001,163124,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.32
2006-08-08,55.04,55.19,54.74,54.97,Z06,1144,CT2,200612,20061206,54.97,4632,120639,6143,163582,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,54.97
2006-08-09,55.04,55.39,54.84,55.1,Z06,1144,CT2,200612,20061206,55.1,3512,120450,4345,163575,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.1
2006-08-10,54.99,55.89,54.14,55.3,Z06,1144,CT2,200612,20061206,55.3,12282,120052,14891,163779,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,55.3
2006-08-11,54.05,55.04,53.79,54.18,Z06,1144,CT2,200612,20061206,54.18,11885,119666,14515,164102,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,54.18
2006-08-14,53.59,53.94,53.06,53.1,Z06,1144,CT2,200612,20061206,53.1,9915,119105,12853,164687,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.1
2006-08-15,52.82,53.94,52.56,53.81,Z06,1144,CT2,200612,20061206,53.81,12265,118794,17090,166261,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.81
2006-08-16,53.99,54.44,53.34,53.72,Z06,1144,CT2,200612,20061206,53.72,8619,118616,10745,166337,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.72
2006-08-17,53.74,53.99,53.2,53.3,Z06,1144,CT2,200612,20061206,53.3,5733,118944,7868,167339,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.3
2006-08-18,53.09,53.49,52.94,52.96,Z06,1144,CT2,200612,20061206,52.96,4473,118665,6216,167835,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.96
2006-08-21,52.84,53.19,52.49,52.52,Z06,1144,CT2,200612,20061206,52.52,8565,119307,11664,169340,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.52
2006-08-22,52.55,54.29,52.55,53.8,Z06,1144,CT2,200612,20061206,53.8,10706,119161,12868,169024,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.8
2006-08-23,53.69,53.8,53.24,53.52,Z06,1144,CT2,200612,20061206,53.52,5140,118824,6910,169249,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.52
2006-08-24,53.54,54.04,53.29,53.57,Z06,1144,CT2,200612,20061206,53.57,4029,119235,5007,169369,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.57
2006-08-25,53.84,54.39,53.64,54.04,Z06,1144,CT2,200612,20061206,54.04,5759,119965,7910,169734,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,54.04
2006-08-28,53.94,54.19,53.24,53.62,Z06,1144,CT2,200612,20061206,53.62,7000,119851,10013,170101,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.62
2006-08-29,53.94,54.04,53.39,53.81,Z06,1144,CT2,200612,20061206,53.81,3695,119437,7007,170183,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.81
2006-08-30,53.52,53.7,52.74,53.11,Z06,1144,CT2,200612,20061206,53.11,10136,120030,13556,171630,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.11
2006-08-31,52.94,53.59,52.69,53.52,Z06,1144,CT2,200612,20061206,53.52,8620,120492,12002,172081,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,53.52
2006-09-01,53.07,53.27,52.25,52.34,Z06,1144,CT2,200612,20061206,52.34,11513,121072,13934,173164,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,52.34
2006-09-05,52.65,52.84,51.94,51.95,Z06,1144,CT2,200612,20061206,51.95,10367,121362,14039,173161,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.95
2006-09-06,51.74,51.94,51.54,51.85,Z06,1144,CT2,200612,20061206,51.85,8689,122129,12052,174446,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.85
2006-09-07,51.94,52.34,51.59,51.6,Z06,1144,CT2,200612,20061206,51.6,8536,123216,10507,175624,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.6
2006-09-08,51.61,51.83,51.04,51.09,Z06,1144,CT2,200612,20061206,51.09,8174,122961,11450,175935,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.09
2006-09-11,50.99,51.14,50.44,50.53,Z06,1144,CT2,200612,20061206,50.53,8474,122455,12032,175717,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.53
2006-09-12,51.04,52.13,51.04,51.68,Z06,1144,CT2,200612,20061206,51.68,11285,122262,15516,175873,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.68
2006-09-13,51.35,51.54,51.05,51.24,Z06,1144,CT2,200612,20061206,51.24,5125,121845,8304,176048,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.24
2006-09-14,51.49,51.64,51.04,51.08,Z06,1144,CT2,200612,20061206,51.08,4294,122188,6975,177385,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.08
2006-09-15,50.94,51.89,50.74,51.57,Z06,1144,CT2,200612,20061206,51.57,5732,122636,9272,178448,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.57
2006-09-18,52.04,52.59,51.85,51.92,Z06,1144,CT2,200612,20061206,51.92,8178,122291,10655,178633,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.92
2006-09-19,51.59,51.69,50.01,50.07,Z06,1144,CT2,200612,20061206,50.07,20226,124916,28853,181639,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.07
2006-09-20,50.19,50.89,50.14,50.78,Z06,1144,CT2,200612,20061206,50.78,9886,123799,13070,180783,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.78
2006-09-21,50.34,50.53,50.09,50.42,Z06,1144,CT2,200612,20061206,50.42,5307,123737,8875,180780,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.42
2006-09-22,50.15,50.83,49.94,50.54,Z06,1144,CT2,200612,20061206,50.54,10757,124474,19416,182042,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.54
2006-09-25,50.44,51.19,50.04,50.05,Z06,1144,CT2,200612,20061206,50.05,8008,125274,12998,183197,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.05
2006-09-26,50.34,51.34,50.24,50.94,Z06,1144,CT2,200612,20061206,50.94,8079,124259,12652,182367,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.94
2006-09-27,50.54,51.19,50.49,50.65,Z06,1144,CT2,200612,20061206,50.65,3811,123567,6165,181258,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.65
2006-09-28,50.65,51.24,49.75,49.85,Z06,1144,CT2,200612,20061206,49.85,12377,123806,18436,181715,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.85
2006-09-29,49.69,49.84,48.44,48.89,Z06,1144,CT2,200612,20061206,48.89,18274,124615,23646,182562,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.89
2006-10-02,48.39,48.94,48.14,48.16,Z06,1144,CT2,200612,20061206,48.16,9149,125890,13609,184810,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.16
2006-10-03,48.29,48.39,47.75,47.81,Z06,1144,CT2,200612,20061206,47.81,5527,125243,8146,184683,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.81
2006-10-04,48.09,48.64,47.89,48.6,Z06,1144,CT2,200612,20061206,48.6,8154,123157,13294,183609,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.6
2006-10-05,48.44,48.64,48.09,48.13,Z06,1144,CT2,200612,20061206,48.13,4734,122941,6542,183729,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.13
2006-10-06,48.09,48.13,47.44,47.53,Z06,1144,CT2,200612,20061206,47.53,7119,122731,11353,184282,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.53
2006-10-09,47.53,47.89,47.49,47.5,Z06,1144,CT2,200612,20061206,47.5,3675,121895,4977,184001,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.5
2006-10-10,47.45,47.94,47.06,47.14,Z06,1144,CT2,200612,20061206,47.14,6115,121431,9236,184270,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.14
2006-10-11,46.94,47.09,46.51,46.82,Z06,1144,CT2,200612,20061206,46.82,7454,120319,10794,183873,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.82
2006-10-12,46.54,48.44,46.54,47.37,Z06,1144,CT2,200612,20061206,47.37,14346,119636,22614,182956,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.37
2006-10-13,47.44,47.72,47.19,47.45,Z06,1144,CT2,200612,20061206,47.45,4684,118524,6807,182131,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.45
2006-10-16,47.59,47.79,47.24,47.62,Z06,1144,CT2,200612,20061206,47.62,4212,118453,6834,182604,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.62
2006-10-17,47.77,48.73,47.59,47.64,Z06,1144,CT2,200612,20061206,47.64,9503,118397,16687,184505,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.64
2006-10-18,47.01,47.14,46.52,46.77,Z06,1144,CT2,200612,20061206,46.77,8277,118106,13269,185674,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.77
2006-10-19,46.77,47.42,46.69,47.19,Z06,1144,CT2,200612,20061206,47.19,7129,117541,11230,185310,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.19
2006-10-20,47.24,47.69,46.89,47.65,Z06,1144,CT2,200612,20061206,47.65,4943,114619,8903,182836,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.65
2006-10-23,47.69,48.62,47.69,48.46,Z06,1144,CT2,200612,20061206,48.46,9319,113963,14966,183225,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.46
2006-10-24,48.3,48.85,47.94,48.01,Z06,1144,CT2,200612,20061206,48.01,9514,113017,15268,183770,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.01
2006-10-25,47.84,48.54,47.49,48.36,Z06,1144,CT2,200612,20061206,48.36,7973,112666,12540,185084,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.36
2006-10-26,48.44,49.34,48.44,49.04,Z06,1144,CT2,200612,20061206,49.04,14180,109868,21354,183245,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.04
2006-10-27,48.69,49.24,48.69,49.23,Z06,1144,CT2,200612,20061206,49.23,8289,108647,15469,183130,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.23
2006-10-30,49.09,49.29,47.74,47.8,Z06,1144,CT2,200612,20061206,47.8,12735,108083,21134,185005,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.8
2006-10-31,47.61,47.8,47.25,47.72,Z06,1144,CT2,200612,20061206,47.72,23251,101894,43558,185353,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.72
2006-11-01,47.29,47.64,47.09,47.22,Z06,1144,CT2,200612,20061206,47.22,14281,99057,26065,184242,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.22
2006-11-02,46.84,47.79,46.84,47.62,Z06,1144,CT2,200612,20061206,47.62,9947,97112,19973,185009,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.62
2006-11-03,47.34,47.84,47.2,47.65,Z06,1144,CT2,200612,20061206,47.65,7489,95549,16132,185144,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.65
2006-11-06,47.64,48.44,47.21,48.36,Z06,1144,CT2,200612,20061206,48.36,12423,92114,22474,186243,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.36
2006-11-07,48.29,48.69,48.24,48.33,Z06,1144,CT2,200612,20061206,48.33,20045,83917,40932,183796,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.33
2006-11-08,48.04,49.14,47.89,47.96,Z06,1144,CT2,200612,20061206,47.96,21226,75886,43734,180653,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.96
2006-11-09,47.89,48.49,47.89,48.27,Z06,1144,CT2,200612,20061206,48.27,20711,67616,41497,178939,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.27
2006-11-10,48.39,48.54,47.44,47.53,H07,1144,CT2,200703,20070308,47.53,21531,84843,50241,172172,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.53
2006-11-13,47.1,47.2,45.9,46.22,H07,1144,CT2,200703,20070308,46.22,26716,95615,61464,176551,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.22
2006-11-14,46.1,46.65,46.0,46.17,H07,1144,CT2,200703,20070308,46.17,19735,100448,45501,172689,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.17
2006-11-15,45.95,46.6,45.75,46.51,H07,1144,CT2,200703,20070308,46.51,17939,103736,36766,167320,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.51
2006-11-16,46.6,47.15,45.7,45.8,H07,1144,CT2,200703,20070308,45.8,12854,105403,25597,165315,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,45.8
2006-11-17,45.4,46.01,45.3,45.55,H07,1144,CT2,200703,20070308,45.55,11621,106116,24233,163313,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,45.55
2006-11-20,45.6,45.9,45.21,45.59,H07,1144,CT2,200703,20070308,45.59,14875,107163,31390,158621,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,45.59
2006-11-21,45.45,46.24,45.45,46.03,H07,1144,CT2,200703,20070308,46.03,13028,108011,28967,154878,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.03
2006-11-22,46.4,47.4,46.4,46.52,H07,1144,CT2,200703,20070308,46.52,13073,109704,15714,155565,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.52
2006-11-27,46.6,47.52,46.6,47.5,H07,1144,CT2,200703,20070308,47.5,10561,110741,13882,157046,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.5
2006-11-28,47.47,47.54,47.11,47.31,H07,1144,CT2,200703,20070308,47.31,5363,111188,7411,158274,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.31
2006-11-29,46.9,47.27,46.55,46.79,H07,1144,CT2,200703,20070308,46.79,6468,111955,9213,159808,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,46.79
2006-11-30,46.96,48.1,46.96,47.9,H07,1144,CT2,200703,20070308,47.9,21559,111496,26524,159914,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.9
2006-12-01,47.7,48.5,47.6,48.08,H07,1144,CT2,200703,20070308,48.08,12781,111808,15756,160290,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.08
2006-12-04,47.85,48.05,47.5,47.86,H07,1144,CT2,200703,20070308,47.86,6159,112007,7179,160306,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.86
2006-12-05,47.9,48.15,47.75,47.79,H07,1144,CT2,200703,20070308,47.79,4645,111724,6482,160164,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.79
2006-12-06,47.65,47.79,47.45,47.74,H07,1144,CT2,200703,20070308,47.74,5693,111682,8152,159936,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.74
2006-12-07,47.8,48.0,47.45,47.46,H07,1144,CT2,200703,20070308,47.46,5569,111829,8135,159922,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.46
2006-12-08,47.31,47.65,47.1,47.13,H07,1144,CT2,200703,20070308,47.13,8208,112025,11866,161055,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,47.13
2006-12-11,47.01,48.7,46.91,48.69,H07,1144,CT2,200703,20070308,48.69,16820,112580,19808,162151,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.69
2006-12-12,48.7,49.1,48.45,48.88,H07,1144,CT2,200703,20070308,48.88,10967,112001,13847,162044,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.88
2006-12-13,49.0,49.15,48.45,48.74,H07,1144,CT2,200703,20070308,48.74,8350,111269,10578,161997,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,48.74
2006-12-14,48.6,49.6,48.6,49.58,H07,1144,CT2,200703,20070308,49.58,15999,112551,21542,165289,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.58
2006-12-15,49.55,49.75,49.35,49.36,H07,1144,CT2,200703,20070308,49.36,11073,113507,13490,166863,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.36
2006-12-18,49.34,49.7,49.2,49.21,H07,1144,CT2,200703,20070308,49.21,7592,113067,9852,166585,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.21
2006-12-19,49.55,49.7,49.25,49.43,H07,1144,CT2,200703,20070308,49.43,4928,112688,6862,166083,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.43
2006-12-20,49.3,49.64,48.85,49.02,H07,1144,CT2,200703,20070308,49.02,9955,112651,14628,166836,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.02
2006-12-21,49.25,49.9,49.15,49.77,H07,1144,CT2,200703,20070308,49.77,10379,112941,15166,168140,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,49.77
2006-12-22,50.0,50.45,49.75,50.18,H07,1144,CT2,200703,20070308,50.18,10769,113426,14623,169129,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.18
2006-12-26,50.38,51.04,50.1,51.01,H07,1144,CT2,200703,20070308,51.01,8928,112161,12472,168819,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,51.01
2006-12-27,50.65,50.95,50.5,50.78,H07,1144,CT2,200703,20070308,50.78,8006,111839,11817,169960,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,50.78
